-92.27268,34.79356,"BurgerKing-North Little Rock,AR"
-92.26399,34.75608,"BurgerKing-North Little Rock,AR"
-92.21461,34.789,"BurgerKing-North Little Rock,AR"
-92.20054,34.77612,"BurgerKing-North Little Rock,AR"
-90.69968,36.02504,"BurgerKing-Paragould,AR"
-92.04359,34.23303,"BurgerKing-Pine Bluff,AR"
-92.00643,34.16942,"BurgerKing-Pine Bluff,AR"
-92.00313,34.21636,"BurgerKing-Pine Bluff,AR"
-90.96104,36.25048,"BurgerKing-Pocahontas,AR"
-93.15715,35.27329,"BurgerKing-Russellville,AR"
-93.11561,35.27823,"BurgerKing-Russellville,AR"
-91.69781,35.25033,"BurgerKing-Searcy,AR"
-90.57305,35.55371,"BurgerKing-Trumann,AR"
-90.1944,35.1462,"BurgerKing-West Memphis,AR"
-90.15739,35.15841,"BurgerKing-West Memphis,AR"
-90.78204,35.2463,"BurgerKing-Wynne,AR"
-112.08698,33.87166,"BurgerKing-Anthem,AZ"
-111.55257,33.41536,"BurgerKing-Apache Junction,AZ"
-111.5286,33.38836,"BurgerKing-Apache Junction,AZ"
-112.3051,33.4353,"BurgerKing-Avondale,AZ"
-112.29035,33.49146,"BurgerKing-Avondale,AZ"
-112.59109,33.43187,"BurgerKing-Buckeye,AZ"
-114.58559,35.12188,"BurgerKing-Bullhead City,AZ"
-111.87416,34.56562,"BurgerKing-Camp Verde,AZ"
-111.74418,32.87969,"BurgerKing-Casa Grande,AZ"
-111.69102,32.87956,"BurgerKing-Casa Grande,AZ"
-111.671827,32.813299,"BurgerKing-Casa Grande,AZ"
-111.94845,33.30513,"BurgerKing-Chandler,AZ"
-111.9268,33.31977,"BurgerKing-Chandler,AZ"
-111.87592,33.32079,"BurgerKing-Chandler,AZ"
-111.85844,33.27739,"BurgerKing-Chandler,AZ"
-111.84149,33.32088,"BurgerKing-Chandler,AZ"
